#RAT ;#SONO;INICIO ;FIM;DURAÇÃO;EMG -8;EMG -6;EMG -4;EMG -2;EMG AP1;EMG AP2;REM -8;REM -6;REM -4;REM -2;REM AP1;REM AP2;NREM -8;NREM -6;NREM -4;NREM -2;NREM AP1;NREM AP2
R26;REM;28366.0;28379.8;13.80;0.7553;0.7782;0.8087;0.8392;0.8469;0.8926;0.8316;176.392;132.370;105.896;108.719;71.564;17.242;0.5875;0.2594;0.3662;0.0992;0.2213
R26;REM;28366.0;28379.8;13.80;0.7553;0.7782;0.8087;0.8392;0.8469;0.8926;0.8316;176.392;132.370;105.896;108.719;71.564;17.242;0.5875;0.2594;0.3662;0.6561;14.954
R26;REM;5866.0;5879.8;13.80;10.452;0.6256;0.4654;0.5112;0.4883;0.5112;0.5341;39.825;50.659;92.697;24.414;18.463;19.302;0.3891;0.1068;0.1221;12.665;25.330
R26;REM;6550.0;6563.8;13.80;0.5875;0.4654;0.4959;0.6714;0.5188;0.4959;0.1373;26.627;396.194;204.697;71.335;271.454;33.569;0.9155;0.1221;0.1221;41.275;26.627
R26;REM;5866.0;5879.8;13.80;10.452;0.6256;0.4654;0.5112;0.4883;0.5112;0.5341;39.825;50.659;92.697;24.414;18.463;19.302;0.3891;0.1068;0.1221;192.032;115.509
R26;REM;6550.0;6563.8;13.80;0.5875;0.4654;0.4959;0.6714;0.5188;0.4959;0.1373;26.627;396.194;204.697;71.335;271.454;33.569;0.9155;0.1221;0.1221;22.125;44.327
R26;REM;14642.0;14655.9;13.90;0.8163;0.6790;0.5951;0.6027;0.4883;0.8087;11.978;274.353;325.699;73.242;38.986;34.637;25.711;0.1907;0.0381;0.3052;13.351;39.749
R26;REM;14642.0;14655.9;13.90;0.8163;0.6790;0.5951;0.6027;0.4883;0.8087;11.978;274.353;325.699;73.242;38.986;34.637;25.711;0.1907;0.0381;0.3052;0.9995;13.657
R26;REM;25906.0;25920.0;14.00;10.757;0.9995;0.9155;0.9537;0.9842;12.207;0.7324;27.008;22.125;11.673;29.678;32.501;0.0610;0.0687;0.1221;0.3738;0.0839;0.1144
R26;REM;27987.0;28001.0;14.00;0.8240;39.825;0.8240;0.8850;0.9155;0.9384;42.114;105.057;365.067;139.465;11.292;281.906;0.6027;0.3815;0.0916;0.0687;26.245;30.899
R26;REM;25906.0;25920.0;14.00;10.757;0.9995;0.9155;0.9537;0.9842;12.207;0.7324;27.008;22.125;11.673;29.678;32.501;0.0610;0.0687;0.1221;0.3738;55.389;38.376
R26;REM;27987.0;28001.0;14.00;0.8240;39.825;0.8240;0.8850;0.9155;0.9384;42.114;105.057;365.067;139.465;11.292;281.906;0.6027;0.3815;0.0916;0.0687;0.0839;0.1144
R26;REM;18248.0;18262.1;14.10;0.9689;0.9918;12.131;0.7553;0.6485;0.7858;0.7019;16.937;44.785;74.692;104.446;78.201;17.090;0.3662;0.1526;0.1450;0.2136;0.3662
R26;REM;18248.0;18262.1;14.10;0.9689;0.9918;12.131;0.7553;0.6485;0.7858;0.7019;16.937;44.785;74.692;104.446;78.201;17.090;0.3662;0.1526;0.1450;0.2136;0.3662
R26;REM;5109.0;5123.2;14.20;0.7858;0.7629;0.7629;0.7782;0.7172;0.7019;0.7401;57.220;67.520;18.082;118.332;720.469;0.5569;0.0916;0.0534;0.1907;0.1450;0.0916
R26;REM;5345.0;5359.2;14.20;0.7629;0.8087;0.8087;0.8011;0.7019;0.7095;0.2899;26.016;21.439;26.398;0.3967;11.292;44.785;0.6714;0.1373;0.2594;0.1526;0.2899
R26;REM;5109.0;5123.2;14.20;0.7858;0.7629;0.7629;0.7782;0.7172;0.7019;0.7401;57.220;67.520;18.082;118.332;720.469;0.5569;0.0916;0.0534;0.1907;0.3967;0.0763
R26;REM;5345.0;5359.2;14.20;0.7629;0.8087;0.8087;0.8011;0.7019;0.7095;0.2899;26.016;21.439;26.398;0.3967;11.292;44.785;0.6714;0.1373;0.2594;0.1755;0.3128
R26;REM;15311.0;15325.3;14.30;12.512;11.902;10.605;10.147;0.8240;0.7935;0.8392;42.953;89.417;102.081;71.182;235.596;74.081;0.9918;0.2365;0.1373;0.0687;0.2823
R26;REM;15311.0;15325.3;14.30;12.512;11.902;10.605;10.147;0.8240;0.7935;0.8392;42.953;89.417;102.081;71.182;235.596;74.081;0.9918;0.2365;0.1373;0.0610;0.2899
R26;REM;10076.0;10090.4;14.40;10.986;10.452;10.605;10.681;10.452;11.368;0.4883;27.237;25.253;14.267;34.180;18.234;35.477;0.5341;0.3738;0.3281;0.0687;0.2823
R26;REM;10076.0;10090.4;14.40;10.986;10.452;10.605;10.681;10.452;11.368;0.4883;27.237;25.253;14.267;34.180;18.234;35.477;0.5341;0.3738;0.3281;0.0916;0.0763
R26;REM;24505.0;24519.6;14.60;0.5951;0.6485;0.7019;0.9003;0.7248;0.7858;0.7019;78.278;158.081;98.648;47.607;103.760;0.6332;0.2747;0.3433;0.5341;0.1831;0.1221
R26;REM;24505.0;24519.6;14.60;0.5951;0.6485;0.7019;0.9003;0.7248;0.7858;0.7019;78.278;158.081;98.648;47.607;103.760;0.6332;0.2747;0.3433;0.5341;0.0916;0.0763
R26;REM;6193.0;6207.6;14.60;0.5341;0.4883;0.4654;0.4654;0.4425;0.4425;0.6561;94.910;154.190;108.185;71.716;79.117;0.6561;0.2823;0.2365;0.1526;0.1221;0.3357
R26;REM;6193.0;6207.6;14.60;0.5341;0.4883;0.4654;0.4654;0.4425;0.4425;0.6561;94.910;154.190;108.185;71.716;79.117;0.6561;0.2823;0.2365;0.1526;0.5569;0.1297
R26;REM;9825.0;9839.7;14.70;19.684;12.665;11.444;12.054;10.910;10.300;17.395;13.809;49.438;16.098;0.1907;0.1602;37.003;10.300;0.1831;0.7019;0.8240;18.692
R26;REM;9825.0;9839.7;14.70;19.684;12.665;11.444;12.054;10.910;10.300;17.395;13.809;49.438;16.098;0.1907;0.1602;37.003;10.300;0.1831;0.7019;15.869;17.242
R26;REM;5759.0;5773.8;14.80;0.5493;0.5569;0.4654;0.4730;0.4425;0.4425;17.166;14.420;18.082;12.512;0.9537;119.553;26.245;0.6104;0.7019;0.8240;16.937;12.970
R26;REM;5759.0;5773.8;14.80;0.5493;0.5569;0.4654;0.4730;0.4425;0.4425;17.166;14.420;18.082;12.512;0.9537;119.553;26.245;0.6104;0.7019;0.8240;0.9384;12.360
R26;REM;25747.0;25762.1;15.10;13.275;12.894;12.894;12.894;14.801;0.9537;0.7706;20.294;24.261;19.608;164.642;158.386;23.270;0.4578;0.1678;0.2899;0.7477;0.2441
R26;REM;25747.0;25762.1;15.10;13.275;12.894;12.894;12.894;14.801;0.9537;0.7706;20.294;24.261;19.608;164.642;158.386;23.270;0.4578;0.1678;0.2899;0.4044;0.4654
R26;REM;4289.1;4304.2;15.10;0.6866;0.7019;0.7401;0.7401;0.6943;0.7477;0.3891;68.207;151.672;28.992;0.9918;11.444;21.973;0.5417;0.1755;0.2899;0.0992;0.7095
R26;REM;4289.1;4304.2;15.10;0.6866;0.7019;0.7401;0.7401;0.6943;0.7477;0.3891;68.207;151.672;28.992;0.9918;11.444;21.973;0.5417;0.1755;0.2899;0.0687;0.1450
R26;REM;5387.0;5402.1;15.10;0.8774;0.7095;0.7019;0.7019;0.6790;0.7629;31.662;93.002;496.979;210.190;82.855;37.918;35.400;0.5341;0.0687;0.3891;0.0534;0.1068
R26;REM;8446.0;8461.1;15.10;0.4578;0.3967;0.3738;0.3738;0.3510;0.4578;43.411;21.210;23.499;28.152;0.5951;10.376;48.065;0.6027;0.2136;0.6332;0.3281;0.3128
R26;REM;5387.0;5402.1;15.10;0.8774;0.7095;0.7019;0.7019;0.6790;0.7629;31.662;93.002;496.979;210.190;82.855;37.918;35.400;0.5341;0.0687;0.3891;20.828;15.717
R26;REM;8446.0;8461.1;15.10;0.4578;0.3967;0.3738;0.3738;0.3510;0.4578;43.411;21.210;23.499;28.152;0.5951;10.376;48.065;0.6027;0.2136;0.6332;0.9232;38.147
R26;REM;5708.0;5723.3;15.30;0.5341;0.4883;0.8850;16.251;0.4730;0.4883;11.444;16.556;78.125;45.853;21.591;87.891;71.182;14.954;0.3891;0.5112;0.1068;0.0992
R26;REM;5708.0;5723.3;15.30;0.5341;0.4883;0.8850;16.251;0.4730;0.4883;11.444;16.556;78.125;45.853;21.591;87.891;71.182;14.954;0.3891;0.5112;0.1068;0.0992
R26;REM;14671.0;14686.4;15.40;32.806;12.283;0.6256;0.5646;0.4883;0.7477;67.444;377.121;68.893;10.452;21.286;0.5646;17.471;0.0381;0.0839;0.1144;0.3052;0.1297
R26;REM;14671.0;14686.4;15.40;32.806;12.283;0.6256;0.5646;0.4883;0.7477;67.444;377.121;68.893;10.452;21.286;0.5646;17.471;0.0381;0.0839;0.1144;0.3052;0.1297
R26;REM;27426.0;27441.4;15.40;0.5341;0.5875;0.5798;0.5875;0.5646;0.6485;0.7248;53.635;33.722;11.520;12.054;15.717;23.727;0.3357;0.2441;0.1831;0.1602;28.839
R26;REM;27426.0;27441.4;15.40;0.5341;0.5875;0.5798;0.5875;0.5646;0.6485;0.7248;53.635;33.722;11.520;12.054;15.717;23.727;0.3357;0.2441;0.1831;33.035;265.121
R26;REM;14612.0;14627.5;15.50;11.597;0.9995;0.7553;0.7401;0.4654;0.5035;0.7248;35.706;60.577;528.107;349.884;207.672;24.643;0.8469;0.3052;0.0458;0.3738;0.3586
R26;REM;27086.1;27101.6;15.50;0.6180;0.6256;0.5951;0.6332;0.6180;0.6485;0.6027;84.229;110.474;62.485;129.471;130.157;18.616;0.2518;0.1678;0.1755;0.3128;0.3738
R26;REM;14612.0;14627.5;15.50;11.597;0.9995;0.7553;0.7401;0.4654;0.5035;0.7248;35.706;60.577;528.107;349.884;207.672;24.643;0.8469;0.3052;0.0458;0.1907;0.3586
R26;REM;27086.1;27101.6;15.50;0.6180;0.6256;0.5951;0.6332;0.6180;0.6485;0.6027;84.229;110.474;62.485;129.471;130.157;18.616;0.2518;0.1678;0.1755;0.7172;43.640
R26;REM;18448.0;18463.7;15.70;24.872;18.768;15.411;12.970;11.673;10.834;0.3052;22.202;31.204;0.2289;0.8163;0.2365;41.199;0.4044;0.3128;15.106;0.1907;0.3586
R26;REM;23005.0;23020.7;15.70;17.471;17.471;16.403;19.684;16.174;17.395;76.752;47.150;12.741;46.158;0.4196;0.2518;18.082;11.902;0.4501;0.1144;0.0839;0.2289
R26;REM;18448.0;18463.7;15.70;24.872;18.768;15.411;12.970;11.673;10.834;0.3052;22.202;31.204;0.2289;0.8163;0.2365;41.199;0.4044;0.3128;15.106;0.0839;0.2289
R26;REM;23005.0;23020.7;15.70;17.471;17.471;16.403;19.684;16.174;17.395;76.752;47.150;12.741;46.158;0.4196;0.2518;18.082;11.902;0.4501;0.1144;16.022;39.444
R26;REM;18113.0;18128.9;15.90;10.986;10.986;12.131;11.215;10.605;29.831;0.5569;30.594;85.068;70.953;0.1297;0.4044;44.250;0.5035;0.1907;0.0839;0.2747;0.0814
R26;REM;18113.0;18128.9;15.90;10.986;10.986;12.131;11.215;10.605;29.831;0.5569;30.594;85.068;70.953;0.1297;0.4044;44.250;0.5035;0.1907;0.0839;0.9232;0.4730
R26;REM;6357.0;6373.2;16.20;0.4654;0.4578;0.4349;0.4349;0.4349;0.4349;15.564;47.379;16.022;0.2136;0.0153;0.0381;0.2518;0.0763;0.1602;0.4196;18.997;65.384
R26;REM;6357.0;6373.2;16.20;0.4654;0.4578;0.4349;0.4349;0.4349;0.4349;15.564;47.379;16.022;0.2136;0.0153;0.0381;0.2518;0.0763;0.1602;0.4196;0.2289;0.0534
R26;REM;17007.1;17023.3;16.20;10.376;10.376;0.9766;0.9689;0.6714;0.6256;0.5417;21.973;84.839;29.297;23.804;50.659;0.4196;0.3510;0.1068;0.5951;55.161;177.536
R26;REM;17007.1;17023.3;16.20;10.376;10.376;0.9766;0.9689;0.6714;0.6256;0.5417;21.973;84.839;29.297;23.804;50.659;0.4196;0.3510;0.1068;0.5951;0.1984;0.1297
R26;REM;4358.1;4374.4;16.30;0.7401;0.7477;0.7172;0.7095;0.7019;0.7095;0.6104;116.501;189.590;13.428;0.2060;18.997;28.229;0.3662;0.1297;0.2518;0.2289;0.0534
R26;REM;10003.0;10019.3;16.30;12.054;10.376;11.597;10.986;10.910;10.986;0.4578;63.400;16.098;0.3433;0.2060;0.4044;71.106;0.5035;0.3662;46.844;0.4120;0.4196
R26;REM;24364.0;24380.3;16.30;0.7629;0.8316;0.6409;0.5569;0.8392;0.9918;0.4807;12.589;28.534;51.193;176.239;725.708;0.2823;0.2136;0.0839;0.2823;0.4120;0.4196
R26;REM;4358.1;4374.4;16.30;0.7401;0.7477;0.7172;0.7095;0.7019;0.7095;0.6104;116.501;189.590;13.428;0.2060;18.997;28.229;0.3662;0.1297;0.2518;0.2060;0.0534
R26;REM;10003.0;10019.3;16.30;12.054;10.376;11.597;10.986;10.910;10.986;0.4578;63.400;16.098;0.3433;0.2060;0.4044;71.106;0.5035;0.3662;46.844;0.5112;0.6104
R26;REM;24364.0;24380.3;16.30;0.7629;0.8316;0.6409;0.5569;0.8392;0.9918;0.4807;12.589;28.534;51.193;176.239;725.708;0.2823;0.2136;0.0839;0.2823;0.5112;0.6104
R26;REM;3936.0;3952.3;16.30;0.7401;0.7477;0.7172;0.7095;0.6866;0.7095;0.5569;82.703;25.482;56.610;40.970;33.417;35.706;0.2060;0.2747;0.3738;0.1755;0.1450
R26;REM;3936.0;3952.3;16.30;0.7401;0.7477;0.7172;0.7095;0.6866;0.7095;0.5569;82.703;25.482;56.610;40.970;33.417;35.706;0.2060;0.2747;0.3738;0.1755;0.1450
R26;REM;5902.0;5918.5;16.50;11.749;0.5493;0.4807;0.4807;0.4578;0.4730;14.343;234.909;167.847;75.150;0.7477;36.774;36.011;0.3281;0.0839;0.1984;41.428;115.967
R26;REM;9885.0;9901.5;16.50;12.665;11.063;10.147;10.452;10.452;10.071;11.520;25.024;24.414;32.883;39.139;0.2594;46.921;0.5417;0.2213;0.3204;18.845;41.122
R26;REM;5902.0;5918.5;16.50;11.749;0.5493;0.4807;0.4807;0.4578;0.4730;14.343;234.909;167.847;75.150;0.7477;36.774;36.011;0.3281;0.0839;0.1984;25.177;31.509
R26;REM;9885.0;9901.5;16.50;12.665;11.063;10.147;10.452;10.452;10.071;11.520;25.024;24.414;32.883;39.139;0.2594;46.921;0.5417;0.2213;0.3204;25.177;31.509
R26;REM;16122.0;16139.3;17.30;0.6256;0.6027;0.6409;0.6180;0.6332;0.5569;0.9308;16.479;53.329;15.488;0.6256;0.8240;12.207;13.657;0.1984;0.4730;0.1831;0.3052
R26;REM;21286.0;21303.3;17.30;11.368;0.7477;0.7477;0.6790;0.6561;0.7019;0.5417;18.234;38.300;14.648;61.646;74.615;62.790;0.9689;0.1984;0.5188;25.177;60.806
R26;REM;16122.0;16139.3;17.30;0.6256;0.6027;0.6409;0.6180;0.6332;0.5569;0.9308;16.479;53.329;15.488;0.6256;0.8240;12.207;13.657;0.1984;0.4730;0.1831;0.3052
R26;REM;21286.0;21303.3;17.30;11.368;0.7477;0.7477;0.6790;0.6561;0.7019;0.5417;18.234;38.300;14.648;61.646;74.615;62.790;0.9689;0.1984;0.5188;0.5264;0.6790
R26;REM;27914.0;27931.6;17.60;28.915;10.147;11.368;10.071;19.989;0.9079;88.348;77.209;51.498;298.080;392.990;53.864;0.2213;0.2670;0.2213;0.1907;27.618;40.817
R26;REM;27914.0;27931.6;17.60;28.915;10.147;11.368;10.071;19.989;0.9079;88.348;77.209;51.498;298.080;392.990;53.864;0.2213;0.2670;0.2213;0.1907;0.2289;0.1831
R26;REM;6005.0;6022.8;17.80;0.6638;0.5341;0.4959;0.4883;0.4654;0.4807;27.390;161.667;193.710;225.906;81.787;33.112;59.967;0.5035;0.0839;0.1144;38.605;52.490
R26;REM;6005.0;6022.8;17.80;0.6638;0.5341;0.4959;0.4883;0.4654;0.4807;27.390;161.667;193.710;225.906;81.787;33.112;59.967;0.5035;0.0839;0.1144;11.520;0.3204
R26;REM;9637.0;9654.9;17.90;11.520;11.597;10.529;10.757;11.978;12.360;0.9308;42.953;10.529;97.122;59.433;130.081;0.3891;0.2136;0.7477;0.7248;0.2213;0.3815
R26;REM;9637.0;9654.9;17.90;11.520;11.597;10.529;10.757;11.978;12.360;0.9308;42.953;10.529;97.122;59.433;130.081;0.3891;0.2136;0.7477;0.7248;0.4425;0.1831
R26;REM;5791.0;5809.1;18.10;10.376;0.8163;0.5569;0.8621;0.4807;0.5188;14.267;32.578;107.803;327.377;420.609;759.277;27.847;0.4578;0.1984;0.1221;0.2975;0.8621
R26;REM;5791.0;5809.1;18.10;10.376;0.8163;0.5569;0.8621;0.4807;0.5188;14.267;32.578;107.803;327.377;420.609;759.277;27.847;0.4578;0.1984;0.1221;57.983;25.101
R26;REM;9258.0;9276.3;18.30;14.038;37.613;10.834;10.529;11.520;11.673;432.281;366.364;992.126;209.808;456.085;601.120;0.0534;0.0839;0.0916;0.0687;0.6180;0.7019
R26;REM;15158.0;15176.3;18.30;10.223;11.292;11.902;0.9537;10.300;0.7477;0.3510;79.346;50.125;40.665;20.905;48.218;34.103;0.8774;0.3433;0.1526;0.0381;0.1755
R26;REM;9258.0;9276.3;18.30;14.038;37.613;10.834;10.529;11.520;11.673;432.281;366.364;992.126;209.808;456.085;601.120;0.0534;0.0839;0.0916;0.0687;40.436;51.956
R26;REM;15158.0;15176.3;18.30;10.223;11.292;11.902;0.9537;10.300;0.7477;0.3510;79.346;50.125;40.665;20.905;48.218;34.103;0.8774;0.3433;0.1526;0.3510;0.3433
R26;REM;3971.0;3989.4;18.40;10.986;0.9308;0.8163;0.7324;0.6027;0.8240;0.2594;21.667;104.904;69.656;15.259;54.703;38.986;0.9766;0.2747;0.2441;0.0381;0.1755
R26;REM;3971.0;3989.4;18.40;10.986;0.9308;0.8163;0.7324;0.6027;0.8240;0.2594;21.667;104.904;69.656;15.259;54.703;38.986;0.9766;0.2747;0.2441;257.187;31.891
R26;REM;25593.0;25611.4;18.40;17.700;13.733;10.300;0.9842;0.9232;10.452;27.161;27.695;43.564;44.632;25.711;15.259;14.954;12.665;0.3967;0.0916;0.1450;0.1984
R26;REM;25593.0;25611.4;18.40;17.700;13.733;10.300;0.9842;0.9232;10.452;27.161;27.695;43.564;44.632;25.711;15.259;14.954;12.665;0.3967;0.0916;0.9003;0.8011
R26;REM;26051.0;26069.5;18.50;18.921;13.809;11.520;0.9308;0.8621;0.9003;14.343;16.251;38.910;149.765;74.310;82.397;12.589;0.2136;0.1373;0.2060;16.327;37.460
R26;REM;26051.0;26069.5;18.50;18.921;13.809;11.520;0.9308;0.8621;0.9003;14.343;16.251;38.910;149.765;74.310;82.397;12.589;0.2136;0.1373;0.2060;23.346;17.395
R26;REM;7466.0;7484.6;18.60;0.8087;0.4349;0.4578;0.3815;0.4196;0.4196;13.885;18.921;21.591;38.300;35.324;19.608;45.700;0.4196;0.5875;0.1755;13.199;0.2289
R26;REM;7466.0;7484.6;18.60;0.8087;0.4349;0.4578;0.3815;0.4196;0.4196;13.885;18.921;21.591;38.300;35.324;19.608;45.700;0.4196;0.5875;0.1755;288.010;164.490
R26;REM;9063.0;9081.7;18.70;0.9613;0.9384;10.071;0.9613;0.8926;10.757;13.580;29.068;17.624;0.2670;0.0763;0.0687;19.531;14.343;14.496;37.994;0.4349;0.2136
R26;REM;9063.0;9081.7;18.70;0.9613;0.9384;10.071;0.9613;0.8926;10.757;13.580;29.068;17.624;0.2670;0.0763;0.0687;19.531;14.343;14.496;37.994;43.259;39.444
R26;REM;6156.1;6174.9;18.80;0.5417;0.5188;0.4654;0.4425;0.4196;0.3815;14.496;265.121;692.902;821.457;414.810;358.200;63.782;0.5798;0.1526;0.0534;43.259;39.444
R26;REM;6156.1;6174.9;18.80;0.5417;0.5188;0.4654;0.4425;0.4196;0.3815;14.496;265.121;692.902;821.457;414.810;358.200;63.782;0.5798;0.1526;0.0534;0.5798;0.2060
R26;REM;14579.0;14598.0;19.00;0.6409;0.6256;0.6485;0.6866;0.6409;0.6332;26.245;48.370;53.253;189.362;428.238;363.083;28.992;0.3815;0.1068;0.1678;0.5798;0.2060
R26;REM;14579.0;14598.0;19.00;0.6409;0.6256;0.6485;0.6866;0.6409;0.6332;26.245;48.370;53.253;189.362;428.238;363.083;28.992;0.3815;0.1068;0.1678;0.2670;0.0992
R26;REM;6315.0;6334.1;19.10;20.523;0.5493;0.4883;0.4272;0.3815;0.4425;10.681;53.787;10.300;10.605;65.231;0.7629;14.877;0.1907;0.3052;0.3281;0.1984;0.2365
R26;REM;6315.0;6334.1;19.10;20.523;0.5493;0.4883;0.4272;0.3815;0.4425;10.681;53.787;10.300;10.605;65.231;0.7629;14.877;0.1907;0.3052;0.3281;0.1678;0.9842
R26;REM;14484.0;14503.3;19.30;0.7858;0.6485;0.7935;0.7935;0.6943;0.6256;0.1755;22.125;27.542;14.725;43.716;0.3510;28.305;0.6180;0.4349;0.5722;25.253;43.488
R26;REM;14484.0;14503.3;19.30;0.7858;0.6485;0.7935;0.7935;0.6943;0.6256;0.1755;22.125;27.542;14.725;43.716;0.3510;28.305;0.6180;0.4349;0.5722;0.2670;0.0992
R26;REM;5950.0;5969.4;19.40;0.5035;0.5188;0.4578;0.4272;0.3891;0.4044;39.444;77.515;54.779;29.526;0.1526;0.0839;31.128;0.8774;0.3815;0.2289;0.1297;0.3128
R26;REM;5950.0;5969.4;19.40;0.5035;0.5188;0.4578;0.4272;0.3891;0.4044;39.444;77.515;54.779;29.526;0.1526;0.0839;31.128;0.8774;0.3815;0.2289;12.817;0.3052
R26;REM;6223.0;6242.5;19.50;0.8698;0.5417;0.4654;0.4654;0.4349;0.5188;0.6104;35.934;114.975;31.967;22.736;0.6104;11.902;0.2518;0.1221;0.1602;0.3433;35.400
R26;REM;10216.0;10235.5;19.50;10.757;10.071;0.9384;0.9003;0.8850;0.8850;11.520;46.539;15.335;0.7019;0.8316;0.5493;41.199;0.2975;0.2823;0.2594;0.1221;0.1450
R26;REM;27792.0;27811.5;19.50;0.8469;0.8621;0.9308;0.8469;0.8469;0.8774;0.5493;41.809;38.452;87.891;0.5722;37.155;22.583;0.2823;0.2136;0.0916;17.395;38.376
R26;REM;6223.0;6242.5;19.50;0.8698;0.5417;0.4654;0.4654;0.4349;0.5188;0.6104;35.934;114.975;31.967;22.736;0.6104;11.902;0.2518;0.1221;0.1602;0.3357;0.1602
R26;REM;10216.0;10235.5;19.50;10.757;10.071;0.9384;0.9003;0.8850;0.8850;11.520;46.539;15.335;0.7019;0.8316;0.5493;41.199;0.2975;0.2823;0.2594;28.458;40.436
R26;REM;27792.0;27811.5;19.50;0.8469;0.8621;0.9308;0.8469;0.8469;0.8774;0.5493;41.809;38.452;87.891;0.5722;37.155;22.583;0.2823;0.2136;0.0916;0.3204;0.2136
R26;REM;5828.0;5847.6;19.60;0.7172;0.5112;0.4807;0.4501;0.4044;0.4654;14.954;73.700;29.602;39.215;20.447;47.989;21.133;0.2899;0.1831;0.1450;13.504;0.9918
R26;REM;9307.0;9326.6;19.60;12.894;14.572;11.902;10.986;11.444;10.834;0.4044;25.177;32.806;24.109;44.785;10.910;59.967;10.147;0.1297;0.3052;70.267;67.978
R26;REM;5828.0;5847.6;19.60;0.7172;0.5112;0.4807;0.4501;0.4044;0.4654;14.954;73.700;29.602;39.215;20.447;47.989;21.133;0.2899;0.1831;0.1450;36.011;30.060
R26;REM;9307.0;9326.6;19.60;12.894;14.572;11.902;10.986;11.444;10.834;0.4044;25.177;32.806;24.109;44.785;10.910;59.967;10.147;0.1297;0.3052;33.340;59.280
R26;REM;9765.0;9784.7;19.70;10.757;10.681;10.300;10.300;0.9003;0.9460;0.6409;29.602;33.417;17.319;271.835;134.430;34.103;0.6866;0.4425;0.5722;0.2441;0.2975
R26;REM;9765.0;9784.7;19.70;10.757;10.681;10.300;10.300;0.9003;0.9460;0.6409;29.602;33.417;17.319;271.835;134.430;34.103;0.6866;0.4425;0.5722;0.2441;0.2670
R26;REM;10270.0;10289.8;19.80;16.785;12.665;11.826;11.597;10.452;0.9766;0.7706;30.823;44.556;33.264;21.896;11.215;139.084;0.5646;0.1602;0.1450;0.2441;0.2975
R26;REM;10270.0;10289.8;19.80;16.785;12.665;11.826;11.597;10.452;0.9766;0.7706;30.823;44.556;33.264;21.896;11.215;139.084;0.5646;0.1602;0.1450;0.2441;0.2670
R26;REM;192.1;212.1;20.00;10.300;0.8698;0.9308;0.8240;0.8392;13.962;0.4501;29.449;46.921;25.177;0.1755;0.1526;12.131;0.1755;0.1831;0.1221;0.1907;0.1526
R26;REM;192.1;212.1;20.00;10.300;0.8698;0.9308;0.8240;0.8392;13.962;0.4501;29.449;46.921;25.177;0.1755;0.1526;12.131;0.1755;0.1831;0.1221;0.3128;0.4807
R26;REM;24323.0;24343.4;20.40;13.046;10.071;0.8545;0.8011;0.7401;0.7782;16.403;40.894;148.697;47.150;22.736;133.514;30.518;0.4807;0.0916;0.1297;23.727;12.817
R26;REM;24323.0;24343.4;20.40;13.046;10.071;0.8545;0.8011;0.7401;0.7782;16.403;40.894;148.697;47.150;22.736;133.514;30.518;0.4807;0.0916;0.1297;20.905;80.261
R26;REM;24433.0;24453.5;20.50;13.580;12.665;11.063;0.9232;0.8774;0.8392;0.5569;29.984;33.875;58.136;131.912;29.526;20.447;0.9308;0.9537;0.2747;23.422;0.8926
R26;REM;24433.0;24453.5;20.50;13.580;12.665;11.063;0.9232;0.8774;0.8392;0.5569;29.984;33.875;58.136;131.912;29.526;20.447;0.9308;0.9537;0.2747;0.7553;11.444
R26;REM;9567.0;9587.7;20.70;12.512;12.741;11.063;11.139;10.147;10.910;0.5798;14.801;17.471;114.288;60.883;177.994;26.855;11.292;0.6561;0.1144;14.954;0.7401
R26;REM;9567.0;9587.7;20.70;12.512;12.741;11.063;11.139;10.147;10.910;0.5798;14.801;17.471;114.288;60.883;177.994;26.855;11.292;0.6561;0.1144;18.921;15.106
R26;REM;9508.0;9529.0;21.00;59.128;11.597;10.834;11.368;10.376;10.910;12.283;17.548;107.422;22.049;20.752;20.065;0.5035;0.5875;0.0763;0.1831;0.8011;0.7782
R26;REM;9508.0;9529.0;21.00;59.128;11.597;10.834;11.368;10.376;10.910;12.283;17.548;107.422;22.049;20.752;20.065;0.5035;0.5875;0.0763;0.1831;0.2289;14.114
R26;REM;26440.0;26461.1;21.10;0.6027;0.6180;0.7019;0.8240;0.7935;10.300;0.5569;65.918;266.876;178.909;511.169;818.329;0.7782;0.5112;0.1602;0.2899;19.836;0.6714
R26;REM;26440.0;26461.1;21.10;0.6027;0.6180;0.7019;0.8240;0.7935;10.300;0.5569;65.918;266.876;178.909;511.169;818.329;0.7782;0.5112;0.1602;0.2899;0.9613;20.218
R26;REM;9402.0;9423.1;21.10;20.218;15.030;13.428;12.894;10.605;11.902;37.460;18.311;36.392;116.425;43.564;0.2670;38.223;0.8469;0.1526;0.0839;14.114;18.616
R26;REM;9402.0;9423.1;21.10;20.218;15.030;13.428;12.894;10.605;11.902;37.460;18.311;36.392;116.425;43.564;0.2670;38.223;0.8469;0.1526;0.0839;0.6332;0.7935
R26;REM;21084.1;21105.4;21.30;10.376;0.6943;0.6027;0.6180;0.4730;0.4730;0.8621;24.643;82.626;44.327;466.766;283.966;17.471;0.1526;0.1678;0.5341;38.757;0.7401
R26;REM;21084.1;21105.4;21.30;10.376;0.6943;0.6027;0.6180;0.4730;0.4730;0.8621;24.643;82.626;44.327;466.766;283.966;17.471;0.1526;0.1678;0.5341;15.945;0.4196
